# Delay[ns]	Correlation 	
-150	0.991785
-149.995	0.993092
-149.99	0.99405
-149.985	0.993726
-149.98	0.993974
-149.975	0.995174
-149.97	0.996081
-149.965	0.99757
-149.96	0.998273
-149.955	0.998417
-149.95	0.997562
-149.945	0.9986
-149.94	0.997586
-149.935	0.995384
-149.93	0.993116
-149.925	0.991969
-149.92	0.992049
-149.915	0.991619
-149.91	0.991407
-149.905	0.991678
-149.9	0.991467
-149.895	0.990813
-149.89	0.988925
-149.885	0.987956
-149.88	0.988664
-149.875	0.990944
-149.87	0.992357
-149.865	0.993563
-149.86	0.995323
-149.855	0.996669
-149.85	0.997589
-149.845	0.999154
-149.84	1.0014
-149.835	1.0016
-149.83	1.00209
-149.825	1.00247
-149.82	1.00245
-149.815	1.00286
-149.81	1.00276
-149.805	1.00251
-149.8	1.00286
-149.795	1.00286
-149.79	1.00324
-149.785	1.00418
-149.78	1.00536
-149.775	1.0051
-149.77	1.00305
-149.765	0.99985
-149.76	0.997202
-149.755	0.996617
-149.75	0.997252
-149.745	0.99685
-149.74	0.996769
-149.735	0.99636
-149.73	0.996412
-149.725	0.997588
-149.72	1.00071
-149.715	1.00203
-149.71	1.00205
-149.705	1.00151
-149.7	1.00098
-149.695	1.00026
-149.69	0.99878
-149.685	0.996618
-149.68	0.992227
-149.675	0.987037
-149.67	0.982915
-149.665	0.980361
-149.66	0.980331
-149.655	0.979866
-149.65	0.980319
-149.645	0.981356
-149.64	0.981341
-149.635	0.980865
-149.63	0.981709
-149.625	0.983596
-149.62	0.986614
-149.615	0.989309
-149.61	0.992125
-149.605	0.995325
-149.6	0.99791
-149.595	0.997879
-149.59	0.997183
-149.585	0.997126
-149.58	0.998781
-149.575	1.00152
-149.57	1.00386
-149.565	1.00595
-149.56	1.00653
-149.555	1.00732
-149.55	1.00869
-149.545	1.01063
-149.54	1.01178
-149.535	1.01165
-149.53	1.01382
-149.525	1.01711
-149.52	1.01968
-149.515	1.02084
-149.51	1.02018
-149.505	1.01879
-149.5	1.01745
-149.495	1.01621
-149.49	1.01455
-149.485	1.01131
-149.48	1.00875
-149.475	1.00625
-149.47	1.00374
-149.465	1.00211
-149.46	1.00134
-149.455	1.00099
-149.45	1.0005
-149.445	0.999854
-149.44	0.999406
-149.435	0.998784
-149.43	0.997515
-149.425	0.994721
-149.42	0.993123
-149.415	0.993949
-149.41	0.994167
-149.405	0.99474
-149.4	0.993976
-149.395	0.992888
-149.39	0.99358
-149.385	0.99335
-149.38	0.993138
-149.375	0.992902
-149.37	0.993528
-149.365	0.9944
-149.36	0.996305
-149.355	0.998674
-149.35	0.999838
-149.345	0.999447
-149.34	1.00065
-149.335	1.00296
-149.33	1.00395
-149.325	1.00309
-149.32	1.00297
-149.315	1.00219
-149.31	1.00193
-149.305	1.0017
-149.3	1.0017
-149.295	1.00282
-149.29	1.00441
-149.285	1.00384
-149.28	1.00312
-149.275	1.00285
-149.27	1.00317
-149.265	1.00232
-149.26	1.00225
-149.255	1.00176
-149.25	1.00138
-149.245	1.00105
-149.24	1.00181
-149.235	1.00155
-149.23	1.00039
-149.225	0.99937
-149.22	0.998059
-149.215	0.997751
-149.21	0.997885
-149.205	0.99999
-149.2	1.00267
-149.195	1.00627
-149.19	1.00929
-149.185	1.01327
